gene,sexA,sexB,rank,type,statusA,statusB,lePathA,lePathB,exclu,pval,ncols,leA,leB,typePair
SORL1,20_0,20_5,1,alternative_start,can,can,36,36,TRUE,2.5e-36,36,39,37,No
SORL1,20_0,20_5,2,alternative_start,can,no,28,0,TRUE,2.5e-36,36,39,37,UNREL
SORL1,20_0,20_6,1,alternative_start,can,can,36,36,TRUE,3.1e-32,38,39,43,No
SORL1,20_0,20_6,2,alternative_start,can,no,28,0,TRUE,3.1e-32,38,39,43,UNREL
SORL1,20_0,20_7,1,alternative_start,can,can,36,36,TRUE,2.5e-31,36,39,37,No
SORL1,20_0,20_7,2,alternative_start,can,no,28,0,TRUE,2.5e-31,36,39,37,UNREL
SORL1,20_0,20_8,1,alternative_start,can,can,36,36,TRUE,7.8e-25,31,39,45,No
SORL1,20_0,20_8,2,alternative_start,can,no,28,0,TRUE,7.8e-25,31,39,45,UNREL
SORL1,20_0,20_9,1,alternative_start,can,can,36,36,TRUE,2.5e-34,38,39,45,No
SORL1,20_0,20_9,2,alternative_start,can,no,28,0,TRUE,2.5e-34,38,39,45,UNREL
SORL1,20_1,20_5,1,alternative_start,can,can,36,36,TRUE,2.6e-24,14,18,37,No
SORL1,20_1,20_5,2,alternative_start,can,no,28,0,TRUE,2.6e-24,14,18,37,UNREL
SORL1,20_1,20_7,1,alternative_start,can,can,36,36,TRUE,3.2e-23,12,18,37,No
SORL1,20_1,20_7,2,alternative_start,can,no,28,0,TRUE,3.2e-23,12,18,37,UNREL
SORL1,20_1,20_8,1,alternative_start,can,can,36,36,TRUE,3.3e-24,12,18,45,No
SORL1,20_1,20_8,2,alternative_start,can,no,28,0,TRUE,3.3e-24,12,18,45,UNREL
SORL1,20_10,20_11,1,alternative_start,can,anc,36,0,TRUE,1.3e-09,44,46,50,REL
SORL1,20_10,20_16,1,alternative_start,can,no,36,0,TRUE,1.8e-29,31,46,35,UNREL
SORL1,20_10,20_17,1,alternative_start,can,no,36,0,TRUE,7.5e-07,44,46,45,UNREL
SORL1,20_10,20_2,1,alternative_start,can,can,36,36,TRUE,2.8e-09,23,46,23,No
SORL1,20_10,20_2,2,alternative_start,no,can,0,28,TRUE,2.8e-09,23,46,23,UNREL
SORL1,20_10,20_5,1,alternative_start,can,can,36,36,TRUE,7.3e-36,36,46,37,No
SORL1,20_10,20_6,1,alternative_start,can,can,36,36,TRUE,1.1e-34,42,46,43,No
SORL1,20_10,20_7,1,alternative_start,can,can,36,36,TRUE,1.1e-30,34,46,37,No
SORL1,20_10,20_8,1,alternative_start,can,can,36,36,TRUE,3.5e-29,38,46,45,No
SORL1,20_10,20_9,1,alternative_start,can,can,36,36,TRUE,5.1e-35,41,46,45,No
SORL1,20_11,20_2,1,alternative_start,anc,can,0,36,TRUE,6.1e-06,23,50,23,REL
SORL1,20_11,20_2,2,alternative_start,no,can,0,28,TRUE,6.1e-06,23,50,23,No
SORL1,20_11,20_5,1,alternative_start,anc,can,0,36,TRUE,3.4e-36,34,50,37,REL
SORL1,20_11,20_6,1,alternative_start,anc,can,0,36,TRUE,2e-35,38,50,43,REL
SORL1,20_11,20_7,1,alternative_start,anc,can,0,36,TRUE,3e-33,34,50,37,REL
SORL1,20_11,20_8,1,alternative_start,anc,can,0,36,TRUE,5.5e-29,38,50,45,REL
SORL1,20_11,20_9,1,alternative_start,anc,can,0,36,TRUE,7.9e-33,41,50,45,REL
SORL1,20_15,20_7,1,alternative_start,no,can,0,36,TRUE,1.5e-23,12,15,37,UNREL
SORL1,20_15,20_8,1,alternative_start,no,can,0,36,TRUE,2.5e-23,6,15,45,UNREL
SORL1,20_16,20_2,1,alternative_start,no,can,0,36,TRUE,2.5e-27,21,35,23,UNREL
SORL1,20_16,20_2,2,alternative_start,no,can,0,28,TRUE,2.5e-27,21,35,23,UNREL
SORL1,20_16,20_5,1,alternative_start,no,can,0,36,TRUE,2.3e-30,34,35,37,UNREL
SORL1,20_16,20_6,1,alternative_start,no,can,0,36,TRUE,5.4e-31,32,35,43,UNREL
SORL1,20_16,20_7,1,alternative_start,no,can,0,36,TRUE,3e-30,33,35,37,UNREL
SORL1,20_16,20_8,1,alternative_start,no,can,0,36,TRUE,1.8e-29,33,35,45,UNREL
SORL1,20_16,20_9,1,alternative_start,no,can,0,36,TRUE,1.5e-29,33,35,45,UNREL
SORL1,20_16,21_0,1,alternative_start,no,can,0,36,TRUE,8e-24,5,35,47,UNREL
SORL1,20_16,21_0,2,alternative_start,no,can,0,28,TRUE,8e-24,5,35,47,UNREL
SORL1,20_16,24_0,1,alternative_start,no,can,0,36,TRUE,2.7e-24,10,35,44,UNREL
SORL1,20_16,24_0,2,alternative_start,no,can,0,28,TRUE,2.7e-24,10,35,44,UNREL
SORL1,20_16,25_0,1,alternative_start,no,can,0,36,TRUE,1.1e-23,10,35,44,UNREL
SORL1,20_16,25_0,2,alternative_start,no,can,0,28,TRUE,1.1e-23,10,35,44,UNREL
SORL1,20_16,31_1,1,alternative_start,no,can,0,36,TRUE,1.2e-23,8,35,34,UNREL
SORL1,20_16,31_1,2,alternative_start,no,can,0,28,TRUE,1.2e-23,8,35,34,UNREL
SORL1,20_16,37_0,1,alternative_start,no,can,0,36,TRUE,9.2e-24,19,35,30,UNREL
SORL1,20_16,37_0,2,alternative_start,no,can,0,28,TRUE,9.2e-24,19,35,30,UNREL
SORL1,20_16,40_0,1,alternative_start,no,can,0,36,TRUE,1.3e-23,7,35,25,UNREL
SORL1,20_16,40_0,2,alternative_start,no,can,0,28,TRUE,1.3e-23,7,35,25,UNREL
SORL1,20_16,42_0,1,alternative_start,no,can,0,36,TRUE,1.6e-23,11,35,23,UNREL
SORL1,20_16,42_0,2,alternative_start,no,can,0,28,TRUE,1.6e-23,11,35,23,UNREL
SORL1,20_16,46_0,1,alternative_start,no,alt,0,1,TRUE,6.5e-23,15,35,19,UNREL
SORL1,20_16,4_0,1,alternative_start,no,can,0,36,TRUE,5.3e-23,5,35,83,UNREL
SORL1,20_16,4_0,2,alternative_start,no,can,0,28,TRUE,5.3e-23,5,35,83,UNREL
SORL1,20_16,6_0,1,alternative_start,no,can,0,36,TRUE,1.2e-23,7,35,65,UNREL
SORL1,20_16,6_0,2,alternative_start,no,can,0,28,TRUE,1.2e-23,7,35,65,UNREL
SORL1,20_16,8_0,1,alternative_start,no,can,0,36,TRUE,5.9e-24,32,35,63,UNREL
SORL1,20_16,8_0,2,alternative_start,no,can,0,28,TRUE,5.9e-24,32,35,63,UNREL
SORL1,20_16,9_0,1,alternative_start,no,can,0,36,TRUE,1.7e-23,9,35,61,UNREL
SORL1,20_16,9_0,2,alternative_start,no,can,0,28,TRUE,1.7e-23,9,35,61,UNREL
SORL1,20_17,20_2,1,alternative_start,no,can,0,36,TRUE,5.3e-06,23,45,23,UNREL
SORL1,20_17,20_2,2,alternative_start,no,can,0,28,TRUE,5.3e-06,23,45,23,UNREL
SORL1,20_17,20_5,1,alternative_start,no,can,0,36,TRUE,4.3e-31,36,45,37,UNREL
SORL1,20_17,20_6,1,alternative_start,no,can,0,36,TRUE,8.8e-30,42,45,43,UNREL
SORL1,20_17,20_7,1,alternative_start,no,can,0,36,TRUE,4.3e-30,34,45,37,UNREL
SORL1,20_17,20_8,1,alternative_start,no,can,0,36,TRUE,1.1e-29,39,45,45,UNREL
SORL1,20_17,20_9,1,alternative_start,no,can,0,36,TRUE,6.9e-30,42,45,45,UNREL
SORL1,20_2,20_5,1,alternative_start,can,can,36,36,TRUE,5.5e-28,21,23,37,No
SORL1,20_2,20_5,2,alternative_start,can,no,28,0,TRUE,5.5e-28,21,23,37,UNREL
SORL1,20_2,20_6,1,alternative_start,can,can,36,36,TRUE,4e-29,23,23,43,No
SORL1,20_2,20_6,2,alternative_start,can,no,28,0,TRUE,4e-29,23,23,43,UNREL
SORL1,20_2,20_7,1,alternative_start,can,can,36,36,TRUE,3.9e-29,23,23,37,No
SORL1,20_2,20_7,2,alternative_start,can,no,28,0,TRUE,3.9e-29,23,23,37,UNREL
SORL1,20_2,20_8,1,alternative_start,can,can,36,36,TRUE,2.8e-26,22,23,45,No
SORL1,20_2,20_8,2,alternative_start,can,no,28,0,TRUE,2.8e-26,22,23,45,UNREL
SORL1,20_2,20_9,1,alternative_start,can,can,36,36,TRUE,1.5e-30,21,23,45,No
SORL1,20_2,20_9,2,alternative_start,can,no,28,0,TRUE,1.5e-30,21,23,45,UNREL
SORL1,20_5,20_6,1,alternative_start,can,can,36,36,TRUE,8.9e-34,36,37,43,No
SORL1,20_5,20_7,1,alternative_start,can,can,36,36,TRUE,4.6e-31,36,37,37,No
SORL1,20_5,20_8,1,alternative_start,can,can,36,36,TRUE,4.9e-28,32,37,45,No
SORL1,20_5,20_9,1,alternative_start,can,can,36,36,TRUE,1.8e-35,36,37,45,No
SORL1,20_5,21_0,1,alternative_start,can,can,36,36,TRUE,2.1e-23,11,37,47,No
SORL1,20_5,21_0,2,alternative_start,no,can,0,28,TRUE,2.1e-23,11,37,47,UNREL
SORL1,20_5,22_0,1,alternative_start,can,no,36,0,TRUE,5.5e-23,12,37,35,UNREL
SORL1,20_5,27_0,1,alternative_start,can,no,36,0,TRUE,1.4e-23,6,37,43,UNREL
SORL1,20_5,28_0,1,alternative_start,can,can,36,36,TRUE,1.2e-23,6,37,40,No
SORL1,20_5,28_0,2,alternative_start,no,can,0,28,TRUE,1.2e-23,6,37,40,UNREL
SORL1,20_5,30_0,1,alternative_start,can,can,36,36,TRUE,1.6e-23,10,37,31,No
SORL1,20_5,30_0,2,alternative_start,no,can,0,28,TRUE,1.6e-23,10,37,31,UNREL
SORL1,20_5,30_1,1,alternative_start,can,no,36,0,TRUE,4.3e-23,8,37,36,UNREL
SORL1,20_5,37_0,1,alternative_start,can,can,36,36,TRUE,3.8e-23,26,37,30,No
SORL1,20_5,37_0,2,alternative_start,no,can,0,28,TRUE,3.8e-23,26,37,30,UNREL
SORL1,20_5,3_0,1,alternative_start,can,no,36,0,TRUE,7.1e-23,7,37,63,UNREL
SORL1,20_5,40_0,1,alternative_start,can,can,36,36,TRUE,2.9e-23,8,37,25,No
SORL1,20_5,40_0,2,alternative_start,no,can,0,28,TRUE,2.9e-23,8,37,25,UNREL
SORL1,20_5,42_0,1,alternative_start,can,can,36,36,TRUE,4.6e-23,9,37,23,No
SORL1,20_5,42_0,2,alternative_start,no,can,0,28,TRUE,4.6e-23,9,37,23,UNREL
SORL1,20_5,44_0,1,alternative_start,can,no,36,0,TRUE,2.8e-23,7,37,22,UNREL
SORL1,20_5,46_0,1,alternative_start,can,alt,36,1,TRUE,1.9e-23,12,37,19,MEX
SORL1,20_5,4_0,1,alternative_start,can,can,36,36,TRUE,9.4e-24,15,37,83,No
SORL1,20_5,4_0,2,alternative_start,no,can,0,28,TRUE,9.4e-24,15,37,83,UNREL
SORL1,20_5,5_0,1,alternative_start,can,no,36,0,TRUE,2.6e-23,5,37,9,UNREL
SORL1,20_5,5_1,1,alternative_start,can,no,36,0,TRUE,4.8e-23,10,37,63,UNREL
SORL1,20_5,6_0,1,alternative_start,can,can,36,36,TRUE,1.8e-23,9,37,65,No
SORL1,20_5,6_0,2,alternative_start,no,can,0,28,TRUE,1.8e-23,9,37,65,UNREL
SORL1,20_5,7_0,1,alternative_start,can,no,36,0,TRUE,9.4e-24,15,37,63,No
SORL1,20_5,7_0,2,alternative_start,no,alt,0,1,TRUE,9.4e-24,15,37,63,UNREL
SORL1,20_5,8_0,1,alternative_start,can,can,36,36,TRUE,2e-23,19,37,63,No
SORL1,20_5,8_0,2,alternative_start,no,can,0,28,TRUE,2e-23,19,37,63,UNREL
SORL1,20_6,20_7,1,alternative_start,can,can,36,36,TRUE,1.2e-32,36,43,37,No
SORL1,20_6,20_8,1,alternative_start,can,can,36,36,TRUE,2e-30,39,43,45,No
SORL1,20_6,20_9,1,alternative_start,can,can,36,36,TRUE,3.8e-34,40,43,45,No
SORL1,20_6,23_0,1,alternative_start,can,no,36,0,TRUE,1.4e-23,7,43,38,UNREL
SORL1,20_6,24_0,1,alternative_start,can,can,36,36,TRUE,3.4e-24,14,43,44,No
SORL1,20_6,24_0,2,alternative_start,no,can,0,28,TRUE,3.4e-24,14,43,44,UNREL
SORL1,20_6,25_0,1,alternative_start,can,can,36,36,TRUE,1.5e-23,12,43,44,No
SORL1,20_6,25_0,2,alternative_start,no,can,0,28,TRUE,1.5e-23,12,43,44,UNREL
SORL1,20_6,27_0,1,alternative_start,can,no,36,0,TRUE,1.3e-23,7,43,43,UNREL
SORL1,20_6,30_0,1,alternative_start,can,can,36,36,TRUE,1.9e-23,9,43,31,No
SORL1,20_6,30_0,2,alternative_start,no,can,0,28,TRUE,1.9e-23,9,43,31,UNREL
SORL1,20_6,30_1,1,alternative_start,can,no,36,0,TRUE,2.1e-23,7,43,36,UNREL
SORL1,20_6,31_1,1,alternative_start,can,can,36,36,TRUE,1.5e-23,12,43,34,No
SORL1,20_6,31_1,2,alternative_start,no,can,0,28,TRUE,1.5e-23,12,43,34,UNREL
SORL1,20_6,37_0,1,alternative_start,can,can,36,36,TRUE,1.7e-23,21,43,30,No
SORL1,20_6,37_0,2,alternative_start,no,can,0,28,TRUE,1.7e-23,21,43,30,UNREL
SORL1,20_6,40_0,1,alternative_start,can,can,36,36,TRUE,2.3e-23,9,43,25,No
SORL1,20_6,40_0,2,alternative_start,no,can,0,28,TRUE,2.3e-23,9,43,25,UNREL
SORL1,20_6,42_0,1,alternative_start,can,can,36,36,TRUE,7.3e-23,9,43,23,No
SORL1,20_6,42_0,2,alternative_start,no,can,0,28,TRUE,7.3e-23,9,43,23,UNREL
SORL1,20_6,44_0,1,alternative_start,can,no,36,0,TRUE,4.1e-24,8,43,22,UNREL
SORL1,20_6,4_0,1,alternative_start,can,can,36,36,TRUE,1.5e-23,14,43,83,No
SORL1,20_6,4_0,2,alternative_start,no,can,0,28,TRUE,1.5e-23,14,43,83,UNREL
SORL1,20_6,5_0,1,alternative_start,can,no,36,0,TRUE,1.1e-23,9,43,9,UNREL
SORL1,20_6,5_1,1,alternative_start,can,no,36,0,TRUE,1.3e-23,9,43,63,UNREL
SORL1,20_6,6_0,1,alternative_start,can,can,36,36,TRUE,1.8e-23,6,43,65,No
SORL1,20_6,6_0,2,alternative_start,no,can,0,28,TRUE,1.8e-23,6,43,65,UNREL
SORL1,20_6,8_0,1,alternative_start,can,can,36,36,TRUE,1.5e-23,6,43,63,No
SORL1,20_6,8_0,2,alternative_start,no,can,0,28,TRUE,1.5e-23,6,43,63,UNREL
SORL1,20_6,9_0,1,alternative_start,can,can,36,36,TRUE,2.4e-23,8,43,61,No
SORL1,20_6,9_0,2,alternative_start,no,can,0,28,TRUE,2.4e-23,8,43,61,UNREL
SORL1,20_7,20_8,1,alternative_start,can,can,36,36,TRUE,2.2e-28,36,37,45,No
SORL1,20_7,20_9,1,alternative_start,can,can,36,36,TRUE,9.9e-32,34,37,45,No
SORL1,20_7,23_0,1,alternative_start,can,no,36,0,TRUE,3.1e-23,7,37,38,UNREL
SORL1,20_7,24_0,1,alternative_start,can,can,36,36,TRUE,1.3e-24,12,37,44,No
SORL1,20_7,24_0,2,alternative_start,no,can,0,28,TRUE,1.3e-24,12,37,44,UNREL
SORL1,20_7,25_0,1,alternative_start,can,can,36,36,TRUE,1.3e-23,10,37,44,No
SORL1,20_7,25_0,2,alternative_start,no,can,0,28,TRUE,1.3e-23,10,37,44,UNREL
SORL1,20_7,27_0,1,alternative_start,can,no,36,0,TRUE,5.1e-24,5,37,43,UNREL
SORL1,20_7,2_0,1,alternative_start,can,can,36,36,TRUE,3.3e-23,7,37,95,No
SORL1,20_7,2_0,2,alternative_start,no,can,0,28,TRUE,3.3e-23,7,37,95,UNREL
SORL1,20_7,2_0,3,deletion,no,can,0,2,FALSE,3.3e-23,7,37,95,UNREL
SORL1,20_7,30_0,1,alternative_start,can,can,36,36,TRUE,2.9e-23,7,37,31,No
SORL1,20_7,30_0,2,alternative_start,no,can,0,28,TRUE,2.9e-23,7,37,31,UNREL
SORL1,20_7,30_1,1,alternative_start,can,no,36,0,TRUE,4.5e-23,10,37,36,UNREL
SORL1,20_7,31_1,1,alternative_start,can,can,36,36,TRUE,1.2e-23,10,37,34,No
SORL1,20_7,31_1,2,alternative_start,no,can,0,28,TRUE,1.2e-23,10,37,34,UNREL
SORL1,20_7,37_0,1,alternative_start,can,can,36,36,TRUE,8.5e-24,17,37,30,No
SORL1,20_7,37_0,2,alternative_start,no,can,0,28,TRUE,8.5e-24,17,37,30,UNREL
SORL1,20_7,3_0,1,alternative_start,can,no,36,0,TRUE,2.3e-23,6,37,63,UNREL
SORL1,20_7,40_0,1,alternative_start,can,can,36,36,TRUE,2.6e-23,7,37,25,No
SORL1,20_7,40_0,2,alternative_start,no,can,0,28,TRUE,2.6e-23,7,37,25,UNREL
SORL1,20_7,42_0,1,alternative_start,can,can,36,36,TRUE,5.1e-23,9,37,23,No
SORL1,20_7,42_0,2,alternative_start,no,can,0,28,TRUE,5.1e-23,9,37,23,UNREL
SORL1,20_7,44_0,1,alternative_start,can,no,36,0,TRUE,3.3e-24,5,37,22,UNREL
SORL1,20_7,4_0,1,alternative_start,can,can,36,36,TRUE,2e-23,14,37,83,No
SORL1,20_7,4_0,2,alternative_start,no,can,0,28,TRUE,2e-23,14,37,83,UNREL
SORL1,20_7,5_0,1,alternative_start,can,no,36,0,TRUE,7.3e-24,5,37,9,UNREL
SORL1,20_7,6_0,1,alternative_start,can,can,36,36,TRUE,4.7e-23,7,37,65,No
SORL1,20_7,6_0,2,alternative_start,no,can,0,28,TRUE,4.7e-23,7,37,65,UNREL
SORL1,20_7,8_0,1,alternative_start,can,can,36,36,TRUE,1.7e-23,27,37,63,No
SORL1,20_7,8_0,2,alternative_start,no,can,0,28,TRUE,1.7e-23,27,37,63,UNREL
SORL1,20_7,9_0,1,alternative_start,can,can,36,36,TRUE,2.9e-23,8,37,61,No
SORL1,20_7,9_0,2,alternative_start,no,can,0,28,TRUE,2.9e-23,8,37,61,UNREL
SORL1,20_8,20_9,1,alternative_start,can,can,36,36,TRUE,2.7e-27,38,45,45,No
SORL1,20_8,21_0,1,alternative_start,can,can,36,36,TRUE,3.3e-23,7,45,47,No
SORL1,20_8,21_0,2,alternative_start,no,can,0,28,TRUE,3.3e-23,7,45,47,UNREL
SORL1,20_8,22_0,1,alternative_start,can,no,36,0,TRUE,8.5e-24,17,45,35,UNREL
SORL1,20_8,23_0,1,alternative_start,can,no,36,0,TRUE,2.7e-23,7,45,38,UNREL
SORL1,20_8,24_0,1,alternative_start,can,can,36,36,TRUE,8.8e-25,16,45,44,No
SORL1,20_8,24_0,2,alternative_start,no,can,0,28,TRUE,8.8e-25,16,45,44,UNREL
SORL1,20_8,25_0,1,alternative_start,can,can,36,36,TRUE,4.5e-25,20,45,44,No
SORL1,20_8,25_0,2,alternative_start,no,can,0,28,TRUE,4.5e-25,20,45,44,UNREL
SORL1,20_8,27_0,1,alternative_start,can,no,36,0,TRUE,1.4e-23,7,45,43,UNREL
SORL1,20_8,29_0,1,alternative_start,can,no,36,0,TRUE,1.8e-23,10,45,41,UNREL
SORL1,20_8,2_0,1,alternative_start,can,can,36,36,TRUE,1.7e-23,5,45,95,No
SORL1,20_8,2_0,2,alternative_start,no,can,0,28,TRUE,1.7e-23,5,45,95,UNREL
SORL1,20_8,2_0,3,deletion,no,can,0,2,FALSE,1.7e-23,5,45,95,UNREL
SORL1,20_8,31_1,1,alternative_start,can,can,36,36,TRUE,5.4e-24,5,45,34,No
SORL1,20_8,31_1,2,alternative_start,no,can,0,28,TRUE,5.4e-24,5,45,34,UNREL
SORL1,20_8,35_0,1,alternative_start,can,can,36,36,TRUE,7.2e-24,5,45,30,No
SORL1,20_8,35_0,2,alternative_start,no,can,0,28,TRUE,7.2e-24,5,45,30,UNREL
SORL1,20_8,44_0,1,alternative_start,can,no,36,0,TRUE,3.1e-24,12,45,22,UNREL
SORL1,20_8,4_0,1,alternative_start,can,can,36,36,TRUE,9e-24,18,45,83,No
SORL1,20_8,4_0,2,alternative_start,no,can,0,28,TRUE,9e-24,18,45,83,UNREL
SORL1,20_8,5_0,1,alternative_start,can,no,36,0,TRUE,5.8e-24,7,45,9,UNREL
SORL1,20_8,6_0,1,alternative_start,can,can,36,36,TRUE,1.3e-23,6,45,65,No
SORL1,20_8,6_0,2,alternative_start,no,can,0,28,TRUE,1.3e-23,6,45,65,UNREL
SORL1,20_9,22_0,1,alternative_start,can,no,36,0,TRUE,1.4e-23,9,45,35,UNREL
SORL1,20_9,23_0,1,alternative_start,can,no,36,0,TRUE,2.5e-23,7,45,38,UNREL
SORL1,20_9,24_0,1,alternative_start,can,can,36,36,TRUE,3.7e-23,10,45,44,No
SORL1,20_9,24_0,2,alternative_start,no,can,0,28,TRUE,3.7e-23,10,45,44,UNREL
SORL1,20_9,25_0,1,alternative_start,can,can,36,36,TRUE,1.3e-23,14,45,44,No
SORL1,20_9,25_0,2,alternative_start,no,can,0,28,TRUE,1.3e-23,14,45,44,UNREL
SORL1,20_9,26_0,1,alternative_start,can,can,36,36,TRUE,4.3e-23,25,45,42,No
SORL1,20_9,26_0,2,alternative_start,no,can,0,28,TRUE,4.3e-23,25,45,42,UNREL
SORL1,20_9,27_0,1,alternative_start,can,no,36,0,TRUE,7.8e-24,5,45,43,UNREL
SORL1,20_9,30_1,1,alternative_start,can,no,36,0,TRUE,1.9e-23,7,45,36,UNREL
SORL1,20_9,32_0,1,alternative_start,can,no,36,0,TRUE,1.2e-24,18,45,33,UNREL
SORL1,20_9,37_0,1,alternative_start,can,can,36,36,TRUE,3.4e-23,19,45,30,No
SORL1,20_9,37_0,2,alternative_start,no,can,0,28,TRUE,3.4e-23,19,45,30,UNREL
SORL1,20_9,40_0,1,alternative_start,can,can,36,36,TRUE,3.1e-23,7,45,25,No
SORL1,20_9,40_0,2,alternative_start,no,can,0,28,TRUE,3.1e-23,7,45,25,UNREL
SORL1,20_9,42_0,1,alternative_start,can,can,36,36,TRUE,6.8e-24,16,45,23,No
SORL1,20_9,42_0,2,alternative_start,no,can,0,28,TRUE,6.8e-24,16,45,23,UNREL
SORL1,20_9,44_0,1,alternative_start,can,no,36,0,TRUE,4.1e-24,9,45,22,UNREL
SORL1,20_9,46_0,1,alternative_start,can,alt,36,1,TRUE,2.8e-23,8,45,19,MEX
SORL1,20_9,4_0,1,alternative_start,can,can,36,36,TRUE,4.2e-23,14,45,83,No
SORL1,20_9,4_0,2,alternative_start,no,can,0,28,TRUE,4.2e-23,14,45,83,UNREL
SORL1,20_9,5_1,1,alternative_start,can,no,36,0,TRUE,1.1e-23,9,45,63,UNREL
SORL1,20_9,6_0,1,alternative_start,can,can,36,36,TRUE,9.2e-24,6,45,65,No
SORL1,20_9,6_0,2,alternative_start,no,can,0,28,TRUE,9.2e-24,6,45,65,UNREL
SORL1,20_9,8_0,1,alternative_start,can,can,36,36,TRUE,2.5e-23,8,45,63,No
SORL1,20_9,8_0,2,alternative_start,no,can,0,28,TRUE,2.5e-23,8,45,63,UNREL
SORL1,20_9,9_0,1,alternative_start,can,can,36,36,TRUE,8.7e-24,18,45,61,No
SORL1,20_9,9_0,2,alternative_start,no,can,0,28,TRUE,8.7e-24,18,45,61,UNREL
SORL1,24_0,4_0,1,alternative_start,can,can,36,36,TRUE,0.00097,41,44,83,No
SORL1,24_0,4_0,2,alternative_start,can,can,28,28,TRUE,0.00097,41,44,83,No
SOX9,1_0,1_1,1,deletion,anc,can,0,1,FALSE,0.00052,14,130,14,REL
SP140,16_3,16_4,7,alternative_end,can,can,25,25,TRUE,8.5e-15,28,28,34,No
SP140,16_3,16_4,2,deletion,no,can,0,1,FALSE,8.5e-15,28,28,34,No
SP140,16_3,16_4,4,deletion,anc,can,0,2,FALSE,8.5e-15,28,28,34,REL
SP140,22_0,22_1,7,alternative_end,can,can,25,25,TRUE,2.8e-05,27,27,27,No
SP140,22_0,22_1,4,deletion,no,can,0,2,FALSE,2.8e-05,27,27,27,UNREL
SP140,22_0,22_2,7,alternative_end,can,can,25,25,TRUE,7.2e-05,27,27,27,No
SP140,22_0,22_2,3,deletion,no,can,0,1,FALSE,7.2e-05,27,27,27,UNREL
SP140,22_1,22_2,4,deletion,can,anc,2,0,FALSE,3.1e-18,27,27,27,REL
SP140,22_1,22_2,7,alternative_end,can,can,25,25,TRUE,3.1e-18,27,27,27,No
SP140,22_1,22_2,3,deletion,no,can,0,1,FALSE,3.1e-18,27,27,27,No
SP140,7_0,7_1,7,alternative_end,can,no,25,0,TRUE,4.6e-22,48,48,48,No
SPATA17,11_0,5_2,3,deletion,can,can,8,8,FALSE,0.00097,25,29,28,No
SPATA17,11_0,5_2,1,deletion,anc,can,0,3,FALSE,0.00097,25,29,28,REL
SPATA17,11_0,9_0,3,deletion,can,can,8,8,FALSE,3.8e-05,19,29,35,No
SPATA2L,1_1,3_0,1,alternative_end,can,no,1,0,TRUE,1.9e-58,147,286,166,No
SPATA2L,1_1,3_0,2,insertion,anc,alt,0,1,FALSE,1.9e-58,147,286,166,REL
SPATA5,10_0,4_0,2,deletion,can,no,1,0,FALSE,8.7e-08,55,55,86,UNREL
SPATC1L,1_0,1_3,1,deletion,can,no,2,0,FALSE,2.7e-13,89,90,121,UNREL
SPATC1L,1_0,1_3,2,deletion,no,can,0,1,FALSE,2.7e-13,89,90,121,UNREL
SPATC1L,1_2,1_3,2,deletion,anc,can,0,1,FALSE,2.1e-05,21,21,121,REL
SPEG,11_0,24_0,1,deletion,no,can,0,9,FALSE,6e-05,49,76,49,UNREL
SPEG,11_0,5_0,1,deletion,no,can,0,9,FALSE,3e-07,76,76,132,UNREL
SPEG,11_0,5_0,2,alternative_start,no,can,0,1,TRUE,3e-07,76,76,132,UNREL
SPEG,15_0,16_0,1,deletion,no,can,0,9,FALSE,5.2e-10,56,64,62,UNREL
SPEG,15_0,5_0,1,deletion,no,can,0,9,FALSE,3.4e-06,47,64,132,UNREL
SPEG,15_0,5_0,2,alternative_start,no,can,0,1,TRUE,3.4e-06,47,64,132,UNREL
SPEG,16_0,16_1,1,deletion,can,no,9,0,FALSE,5e-06,56,62,57,UNREL
SPEG,16_0,19_1,1,deletion,can,no,9,0,FALSE,7.4e-07,57,62,57,UNREL
SPEG,16_0,21_0,1,deletion,can,no,9,0,FALSE,0.00087,14,62,54,UNREL
SPEG,16_0,27_0,1,deletion,can,no,9,0,FALSE,5e-05,41,62,41,UNREL
SPEG,16_0,5_0,1,deletion,can,can,9,9,FALSE,7.3e-11,55,62,132,No
SPEG,16_0,5_0,2,alternative_start,no,can,0,1,TRUE,7.3e-11,55,62,132,UNREL
SPEG,16_0,9_0,1,deletion,can,no,9,0,FALSE,1.3e-07,59,62,60,UNREL
SPEG,16_1,5_0,1,deletion,no,can,0,9,FALSE,1e-04,46,57,132,UNREL
SPEG,16_1,5_0,2,alternative_start,no,can,0,1,TRUE,1e-04,46,57,132,UNREL
SPEG,19_0,5_0,1,deletion,no,can,0,9,FALSE,1.2e-05,60,60,132,UNREL
SPEG,19_0,5_0,2,alternative_start,no,can,0,1,TRUE,1.2e-05,60,60,132,UNREL
SPEG,19_1,5_0,1,deletion,no,can,0,9,FALSE,3.6e-10,50,57,132,UNREL
SPEG,19_1,5_0,2,alternative_start,no,can,0,1,TRUE,3.6e-10,50,57,132,UNREL
SPEG,21_0,24_0,1,deletion,no,can,0,9,FALSE,0.00019,46,54,49,UNREL
SPEG,21_0,5_0,1,deletion,no,can,0,9,FALSE,2.6e-06,54,54,132,UNREL
SPEG,21_0,5_0,2,alternative_start,no,can,0,1,TRUE,2.6e-06,54,54,132,UNREL
SPEG,21_1,24_0,1,deletion,no,can,0,9,FALSE,0.00026,34,38,49,UNREL
